0.05	0.5496274800426905	0.0055294383098019526
0.15	0.5023881564076723	0.0050152451482287155
0.25	0.46023468111318433	0.0046280477328539665
0.35	0.4378363300511453	0.004331452814578171
0.45	0.4058939324960892	0.004100887433408024
0.55	0.3953445510725428	0.003919308537661924
0.65	0.379561725915218	0.003774636106683908
0.75	0.3704537019074409	0.003658146402371163
0.85	0.35356685187371156	0.003563439252509787
0.95	0.3500220773662907	0.003485753960409773
1.05	0.3471661019101786	0.003421504779901001
1.15	0.3357599978479698	0.0033679604633915965
1.25	0.3414396037115493	0.003323018961666099
1.35	0.32853036703800864	0.0032850474666167957
1.45	0.32753887208631577	0.0032527657255343925
1.55	0.32593773817152094	0.00322516187978443
1.65	0.3227296065420868	0.0032014298400415216
1.75	0.31579497845603594	0.0031809237132530968
1.85	0.31392386648970894	0.0031631170365343086
1.95	0.3155433165081829	0.003147587761675962
