0.05	71.99240001979933	0.7163657618973099
0.15	74.36899934450689	0.7527283764633818
0.25	77.9461832432663	0.7938323315640772
0.35	83.00888137321138	0.8395072347888213
0.45	87.88059221669752	0.8895454996275386
0.55	94.49683715902367	0.9437211317055585
0.65	100.59285721888861	1.0018038936042613
0.75	104.37603065832067	1.0635690881770483
0.85	113.89184777971295	1.128803692509529
0.95	118.45798947921828	1.1973097193434294
1.05	127.51875907720463	1.2689056227401816
1.15	134.48005170051104	1.34342641540546
1.25	139.93545262731942	1.4207229984700656
1.35	150.33008393604825	1.500661056363379
1.45	157.47189123971592	1.5831197521439015
1.55	164.55898295243395	1.6679903724176208
1.65	177.52042188187747	1.755175010836389
1.75	184.95955924165145	1.8445853389797484
1.85	192.39042967345455	1.936141487591634
1.95	202.25097675761555	2.0297710452071605
